Z  z1         4.0        4.1        4.2        4.3        4.4        4.5        4.6        4.7        4.8        4.9        5.0        5.1        5.2        5.3        5.4        5.5        5.6        5.7        5.8        5.9        6.0        6.1        6.2        6.3        6.4        6.5        6.6        6.7        6.8        6.9        7.0        7.1        7.2        7.3        7.4        7.5        7.6        7.7        7.8        7.9        8.0        8.1        8.2        8.3        8.4        8.5        8.6        8.7        8.8        8.9        9.0
12  3 -24.848796 -24.823660 -24.805534 -24.787168 -24.757144 -24.687349 -24.277688 -23.200504 -22.151199 -21.293435 -20.604929 -20.054538 -19.617981 -19.274067 -19.002402 -18.789994 -18.624731 -18.496650 -18.395575 -18.316411 -18.254145 -18.206544 -18.168746 -18.138441 -18.120412 -18.106895 -18.096761 -18.089234 -18.090219 -18.093085 -18.097380 -18.108761 -18.120998 -18.133870 -18.152751 -18.172172 -18.191958 -18.212053 -18.236299 -18.260697 -18.285189 -18.311123 -18.337126 -18.363165 -18.387333 -18.411446 -18.435507 -18.459421 -18.475014 -18.490343 -18.505397
12  4 -22.210574 -22.212205 -22.223719 -22.242212 -22.265299 -22.286456 -22.236365 -21.866167 -21.253731 -20.685953 -20.217547 -19.829578 -19.498385 -19.209803 -18.958115 -18.743742 -18.566223 -18.423082 -18.307188 -18.216492 -18.146696 -18.091946 -18.050542 -18.019737 -17.998088 -17.983092 -17.973277 -17.967495 -17.968590 -17.972267 -17.977902 -17.989409 -18.002189 -18.015924 -18.034735 -18.054234 -18.074209 -18.094558 -18.118257 -18.142206 -18.166328 -18.191784 -18.217344 -18.242967 -18.266507 -18.290012 -18.313480 -18.336804 -18.351488 -18.365923 -18.380109
12  5 -21.361159 -21.381085 -21.407845 -21.439360 -21.473936 -21.505442 -21.478605 -21.204072 -20.700437 -20.207465 -19.802022 -19.480541 -19.224343 -19.012806 -18.828175 -18.660052 -18.506403 -18.369825 -18.252461 -18.155275 -18.077139 -18.015315 -17.967594 -17.931450 -17.904851 -17.885812 -17.872822 -17.864720 -17.862097 -17.862951 -17.866777 -17.875023 -17.885621 -17.898285 -17.914569 -17.932545 -17.951996 -17.972760 -17.996034 -18.020369 -18.045639 -18.072402 -18.099922 -18.128110 -18.156465 -18.185331 -18.214644 -18.244319 -18.271578 -18.298945 -18.326365
12  6 -21.039154 -21.058306 -21.074696 -21.061873 -20.983328 -20.830245 -20.620368 -20.353620 -20.036088 -19.711057 -19.420039 -19.178773 -18.985788 -18.832298 -18.706220 -18.594436 -18.486780 -18.380423 -18.278643 -18.186845 -18.108506 -18.044027 -17.993246 -17.954649 -17.926107 -17.906045 -17.892910 -17.885396 -17.883317 -17.884980 -17.889721 -17.898546 -17.909617 -17.922621 -17.939032 -17.957003 -17.976335 -17.996880 -18.019917 -18.043950 -18.068858 -18.095119 -18.122106 -18.149725 -18.177305 -18.205368 -18.233850 -18.262658 -18.288329 -18.314080 -18.339851
12  7 -20.387808 -20.430233 -20.474456 -20.516239 -20.546272 -20.546454 -20.485267 -20.318447 -20.039939 -19.714926 -19.408101 -19.146203 -18.933185 -18.764083 -18.630482 -18.522233 -18.429149 -18.343632 -18.262446 -18.186550 -18.118613 -18.060451 -18.013215 -17.976723 -17.949930 -17.931487 -17.920002 -17.914148 -17.913750 -17.916920 -17.922945 -17.933056 -17.945144 -17.958906 -17.976093 -17.994612 -18.014290 -18.034996 -18.058282 -18.082410 -18.107272 -18.133469 -18.160273 -18.187600 -18.214692 -18.242168 -18.269967 -18.297988 -18.322263 -18.346514 -18.370681
12  8 -21.158862 -21.243362 -21.320981 -21.381605 -21.367826 -21.166749 -20.795601 -20.380989 -19.987200 -19.634969 -19.332583 -19.081383 -18.878302 -18.717474 -18.591510 -18.492367 -18.411911 -18.342597 -18.278889 -18.218403 -18.161567 -18.110113 -18.065936 -18.030166 -18.002878 -17.983664 -17.971467 -17.965162 -17.963786 -17.966549 -17.972942 -17.983014 -17.995980 -18.011501 -18.029916 -18.050301 -18.072373 -18.095891 -18.121408 -18.148032 -18.175593 -18.204310 -18.233740 -18.263771 -18.294098 -18.324854 -18.355960 -18.387332 -18.417047 -18.446775 -18.476472
12  9 -21.229442 -21.221205 -21.225798 -21.234951 -21.216112 -21.083938 -20.782566 -20.381853 -19.968246 -19.589917 -19.267960 -19.006302 -18.800351 -18.642082 -18.522972 -18.434812 -18.369934 -18.321162 -18.282183 -18.248403 -18.217527 -18.189248 -18.164180 -18.143209 -18.127082 -18.116090 -18.110212 -18.109091 -18.112262 -18.119115 -18.129110 -18.141766 -18.156529 -18.173069 -18.191278 -18.211003 -18.232282 -18.255128 -18.279617 -18.305512 -18.332679 -18.361136 -18.390578 -18.420879 -18.451881 -18.483505 -18.515684 -18.548325 -18.580783 -18.613506 -18.646443
12 10 -21.394559 -21.407373 -21.424192 -21.348355 -21.301263 -20.865148 -20.334734 -19.877663 -19.514097 -19.232933 -19.018858 -18.856464 -18.736841 -18.651339 -18.589085 -18.547967 -18.522720 -18.507930 -18.495400 -18.483265 -18.469020 -18.449237 -18.429298 -18.411937 -18.394151 -18.381504 -18.374088 -18.371067 -18.367923 -18.366588 -18.365977 -18.365549 -18.364913 -18.363911 -18.366331 -18.369772 -18.375191 -18.380422 -18.391284 -18.402599 -18.414287 -18.431889 -18.450075 -18.468634 -18.501227 -18.532506 -18.562036 -18.590443 -18.620465 -18.650142 -18.679701
12 11 -19.463714 -19.531167 -19.597321 -19.662359 -19.728259 -19.793397 -19.857824 -19.921531 -19.987145 -20.052142 -20.116701 -20.183167 -20.246687 -20.310522 -20.376913 -20.441576 -20.504365 -20.564956 -20.626846 -20.684961 -20.739236 -20.789960 -20.819584 -20.778696 -20.606849 -20.324591 -20.024520 -19.759210 -19.544360 -19.371504 -19.235871 -19.131370 -19.050785 -18.989223 -18.943281 -18.911391 -18.888507 -18.872692 -18.863250 -18.861626 -18.863371 -18.868285 -18.877900 -18.889079 -18.901876 -18.917932 -18.934668 -18.951956 -18.970477 -18.992291 -19.014467
12 12 -18.618027 -18.685784 -18.752596 -18.817987 -18.882470 -18.947217 -19.011165 -19.074302 -19.137332 -19.201367 -19.264915 -19.328362 -19.393260 -19.456963 -19.521036 -19.587478 -19.652964 -19.717471 -19.781817 -19.848673 -19.913890 -19.977923 -20.042368 -20.097479 -20.126681 -20.116591 -20.035632 -19.894254 -19.732579 -19.592351 -19.465033 -19.360195 -19.277287 -19.208486 -19.155491 -19.115926 -19.086274 -19.065200 -19.051107 -19.047062 -19.053261 -19.062951 -19.078274 -19.099933 -19.123045 -19.143921 -19.160791 -19.178309 -19.196413 -19.215957 -19.236755
14  0 -18.083268 -18.145434 -18.205001 -18.254348 -18.273903 -18.237851 -18.141028 -18.006673 -17.863415 -17.729591 -17.611878 -17.510816 -17.425453 -17.353818 -17.294506 -17.245248 -17.202907 -17.164492 -17.127761 -17.090753 -17.053458 -17.017903 -16.984857 -16.955659 -16.932758 -16.914863 -16.901757 -16.892791 -16.890163 -16.890678 -16.893797 -16.901886 -16.911824 -16.923316 -16.938938 -16.955936 -16.975296 -16.995363 -17.018078 -17.041509 -17.065667 -17.091908 -17.118783 -17.146273 -17.174818 -17.203957 -17.233782 -17.263831 -17.292865 -17.321950 -17.351106
14  1 -25.579112 -25.215166 -24.253740 -23.395648 -22.599039 -21.886896 -21.278489 -20.771922 -20.359859 -20.022173 -19.744879 -19.523451 -19.341023 -19.189636 -19.074806 -18.979379 -18.898891 -18.830012 -18.784931 -18.746213 -18.712206 -18.695794 -18.681809 -18.669556 -18.671341 -18.674352 -18.678104 -18.682356 -18.695752 -18.709511 -18.723312 -18.744416 -18.765219 -18.785531 -18.811883 -18.837912 -18.863475 -18.888568 -18.917630 -18.946410 -18.974871 -19.006960 -19.038937 -19.070766 -19.105275 -19.139769 -19.174189 -19.208528 -19.244770 -19.280923 -19.316968
14  2 -22.847220 -21.802385 -20.970381 -20.308614 -19.782316 -19.365237 -19.037106 -18.781445 -18.583301 -18.432329 -18.318930 -18.233396 -18.170926 -18.126454 -18.094438 -18.073187 -18.060200 -18.053469 -18.051950 -18.054079 -18.058839 -18.067441 -18.077525 -18.088614 -18.103634 -18.119479 -18.135888 -18.152691 -18.173786 -18.195295 -18.217036 -18.242020 -18.267212 -18.292481 -18.321107 -18.349877 -18.378690 -18.407503 -18.438368 -18.469298 -18.500253 -18.532446 -18.564723 -18.597052 -18.628773 -18.660520 -18.692275 -18.723976 -18.751492 -18.778741 -18.805705
14  3 -22.258136 -21.233317 -20.421635 -19.780354 -19.273307 -18.871672 -18.552808 -18.299267 -18.097877 -17.938747 -17.814280 -17.717980 -17.644424 -17.588756 -17.547457 -17.517544 -17.496618 -17.482743 -17.474645 -17.470959 -17.470654 -17.473533 -17.478485 -17.484970 -17.494282 -17.504914 -17.516573 -17.529027 -17.545415 -17.562803 -17.580991 -17.602401 -17.624610 -17.647464 -17.673917 -17.701054 -17.728738 -17.756895 -17.787341 -17.818208 -17.849434 -17.882682 -17.916262 -17.950136 -17.985371 -18.020879 -18.056623 -18.092584 -18.129322 -18.166232 -18.203291
14  4 -23.900874 -23.925978 -23.708422 -22.783828 -21.825670 -21.051064 -20.438884 -19.954697 -19.572129 -19.270961 -19.031527 -18.846079 -18.705002 -18.593938 -18.510763 -18.447581 -18.392783 -18.342537 -18.291617 -18.236672 -18.175865 -18.114171 -18.052245 -17.991631 -17.941791 -17.896816 -17.856594 -17.820419 -17.800168 -17.783652 -17.770382 -17.770073 -17.771981 -17.775785 -17.789424 -17.804343 -17.828368 -17.851128 -17.877936 -17.903827 -17.929043 -17.958777 -17.988221 -18.017456 -18.049671 -18.081830 -18.113924 -18.145990 -18.179899 -18.213738 -18.247507
14  5 -23.367074 -23.367416 -23.377455 -23.394234 -23.415483 -23.426256 -23.431451 -23.420376 -23.388489 -23.324595 -23.034120 -22.202827 -21.314108 -20.580031 -19.993824 -19.529384 -19.163115 -18.875411 -18.649618 -18.473222 -18.336053 -18.229668 -18.148044 -18.086197 -18.040444 -18.006953 -17.982847 -17.965946 -17.956305 -17.951223 -17.949852 -17.953561 -17.960003 -17.968831 -17.981840 -17.996794 -18.013451 -18.031627 -18.052733 -18.075066 -18.098486 -18.123559 -18.149519 -18.176263 -18.203553 -18.231457 -18.259903 -18.288799 -18.315569 -18.342537 -18.369640
14  6 -21.159624 -21.232592 -21.301791 -21.367399 -21.429709 -21.489034 -21.544591 -21.588742 -21.555888 -21.281280 -20.825034 -20.384733 -20.014700 -19.702443 -19.424102 -19.164041 -18.920074 -18.699355 -18.510130 -18.355901 -18.234162 -18.139827 -18.067855 -18.014196 -17.976035 -17.949930 -17.932661 -17.922036 -17.917376 -17.917643 -17.922272 -17.931192 -17.942562 -17.955585 -17.970715 -17.987108 -18.004739 -18.023608 -18.044434 -18.066449 -18.089589 -18.114268 -18.139959 -18.166585 -18.194619 -18.223477 -18.253096 -18.283428 -18.314694 -18.346581 -18.379054
14  7 -20.909176 -20.910354 -20.922374 -20.940953 -20.959858 -20.969995 -20.961538 -20.921842 -20.811148 -20.565167 -20.215341 -19.864424 -19.564438 -19.322761 -19.130090 -18.970721 -18.827208 -18.686963 -18.547464 -18.414566 -18.295491 -18.193917 -18.111150 -18.045988 -17.995579 -17.957914 -17.930665 -17.911813 -17.899937 -17.893375 -17.891066 -17.893548 -17.898985 -17.906945 -17.918849 -17.932753 -17.948407 -17.965615 -17.985747 -18.007133 -18.029620 -18.053681 -18.078630 -18.104356 -18.130265 -18.156761 -18.183766 -18.211170 -18.235675 -18.260313 -18.285010
14  8 -20.491704 -20.534908 -20.580241 -20.624078 -20.656993 -20.660826 -20.615402 -20.503146 -20.299195 -20.003757 -19.678484 -19.381495 -19.134857 -18.939102 -18.787509 -18.671038 -18.578798 -18.498748 -18.420497 -18.339425 -18.257483 -18.179456 -18.110325 -18.052790 -18.006761 -17.972041 -17.947357 -17.931228 -17.922083 -17.918566 -17.919459 -17.924765 -17.932863 -17.943215 -17.956985 -17.972415 -17.989264 -18.007367 -18.028033 -18.049753 -18.072399 -18.096490 -18.121356 -18.146898 -18.172386 -18.198415 -18.224906 -18.251752 -18.275356 -18.299067 -18.322827
14  9 -20.150495 -20.163338 -20.185054 -20.213024 -20.244520 -20.275428 -20.298149 -20.294576 -20.224384 -20.042231 -19.773922 -19.491652 -19.240329 -19.032405 -18.866696 -18.737117 -18.635328 -18.551408 -18.475376 -18.400321 -18.324718 -18.251183 -18.184102 -18.126703 -18.079929 -18.043920 -18.017760 -18.000129 -17.989764 -17.984972 -17.984581 -17.988914 -17.996023 -18.005387 -18.018538 -18.033318 -18.049493 -18.066899 -18.087140 -18.108379 -18.130487 -18.154172 -18.178557 -18.203544 -18.228390 -18.253683 -18.279364 -18.305311 -18.327468 -18.349629 -18.371732
14 10 -21.207228 -21.210248 -21.224194 -21.245614 -21.265935 -21.250302 -21.116998 -20.823662 -20.444485 -20.059665 -19.709309 -19.409705 -19.163739 -18.966790 -18.812174 -18.694110 -18.606385 -18.540081 -18.484940 -18.432387 -18.378076 -18.322007 -18.267408 -18.218137 -18.176595 -18.144162 -18.120896 -18.105827 -18.097298 -18.094146 -18.095238 -18.099898 -18.107450 -18.117590 -18.130644 -18.145880 -18.163049 -18.181924 -18.202988 -18.225384 -18.248919 -18.273882 -18.299749 -18.326337 -18.353325 -18.380834 -18.408776 -18.437085 -18.463672 -18.490337 -18.517020
14 11 -20.688207 -20.722885 -20.762029 -20.804045 -20.846067 -20.875424 -20.848699 -20.690693 -20.382667 -20.004886 -19.640277 -19.326146 -19.070251 -18.868862 -18.714124 -18.598012 -18.513132 -18.452688 -18.409951 -18.378236 -18.351663 -18.326277 -18.300638 -18.275363 -18.252086 -18.232371 -18.217267 -18.207214 -18.202173 -18.201652 -18.205145 -18.212202 -18.222248 -18.234723 -18.249221 -18.265386 -18.283072 -18.302278 -18.323176 -18.345620 -18.369511 -18.394879 -18.421448 -18.449033 -18.477439 -18.506554 -18.536257 -18.566441 -18.596291 -18.626383 -18.656638
14 12 -21.109404 -21.113588 -21.128367 -21.148483 -21.123732 -21.093478 -20.780925 -20.324848 -19.902499 -19.559849 -19.292709 -19.089139 -18.935883 -18.822098 -18.741203 -18.684581 -18.645933 -18.623038 -18.611048 -18.603699 -18.595412 -18.583756 -18.566572 -18.544857 -18.523502 -18.503454 -18.485166 -18.472094 -18.463865 -18.458009 -18.452534 -18.448459 -18.444982 -18.441507 -18.438939 -18.438376 -18.441249 -18.443920 -18.449260 -18.456312 -18.465264 -18.477702 -18.491603 -18.507167 -18.526450 -18.550209 -18.580467 -18.608551 -18.637941 -18.666611 -18.694850
14 13 -19.157978 -19.219291 -19.281032 -19.343390 -19.405493 -19.468081 -19.531433 -19.594366 -19.657105 -19.720531 -19.785046 -19.849095 -19.913880 -19.979663 -20.041392 -20.105991 -20.171410 -20.235147 -20.296887 -20.358024 -20.418443 -20.475090 -20.528468 -20.573224 -20.586358 -20.521828 -20.348974 -20.105899 -19.858504 -19.642737 -19.466009 -19.324240 -19.213575 -19.128011 -19.062049 -19.011880 -18.976554 -18.951694 -18.934302 -18.922790 -18.918678 -18.919127 -18.922318 -18.929890 -18.940196 -18.951646 -18.965977 -18.981855 -18.998394 -19.015600 -19.035987
14 14 -18.321232 -18.390559 -18.456614 -18.521525 -18.585482 -18.648514 -18.711874 -18.774918 -18.837567 -18.899771 -18.963070 -19.026435 -19.089391 -19.153638 -19.218063 -19.281078 -19.346722 -19.412582 -19.477500 -19.541434 -19.607746 -19.673792 -19.738077 -19.803274 -19.864420 -19.910799 -19.933565 -19.913435 -19.839209 -19.726131 -19.617569 -19.515417 -19.426610 -19.358149 -19.299317 -19.254061 -19.221494 -19.193757 -19.173700 -19.160104 -19.151955 -19.147911 -19.146991 -19.153213 -19.161841 -19.172563 -19.184181 -19.196726 -19.210168 -19.224489 -19.239936
16  0 -17.830426 -17.891888 -17.953747 -18.011827 -18.053295 -18.049549 -17.969889 -17.820368 -17.641507 -17.467396 -17.313808 -17.184767 -17.079677 -16.995558 -16.929010 -16.877521 -16.837874 -16.807149 -16.783293 -16.763572 -16.746051 -16.730425 -16.715895 -16.702694 -16.692294 -16.684536 -16.679795 -16.678065 -16.680665 -16.685925 -16.693717 -16.705128 -16.718337 -16.733137 -16.751111 -16.770261 -16.790465 -16.811724 -16.835455 -16.860508 -16.886750 -16.914384 -16.942483 -16.971046 -17.000540 -17.030439 -17.060645 -17.091455 -17.121219 -17.151053 -17.180966
16  1 -26.664370 -25.684887 -24.891987 -24.243132 -23.608292 -22.869319 -22.130659 -21.488408 -20.955744 -20.518596 -20.160044 -19.867713 -19.627358 -19.428748 -19.269933 -19.138595 -19.028881 -18.936078 -18.868533 -18.810740 -18.759944 -18.726408 -18.696260 -18.668430 -18.656045 -18.645088 -18.635086 -18.625871 -18.629160 -18.633107 -18.637393 -18.649699 -18.662312 -18.674971 -18.695722 -18.716456 -18.736956 -18.757174 -18.782533 -18.807735 -18.832718 -18.861655 -18.890553 -18.919371 -18.951555 -18.983790 -19.016006 -19.048192 -19.082407 -19.116569 -19.150680
16  2 -22.719988 -22.444364 -21.627256 -20.807379 -20.132917 -19.587340 -19.148620 -18.797799 -18.516661 -18.289904 -18.107373 -17.961931 -17.850102 -17.766337 -17.702177 -17.652920 -17.614195 -17.583150 -17.557309 -17.536364 -17.519758 -17.508164 -17.500242 -17.495720 -17.496017 -17.499226 -17.505027 -17.513145 -17.525424 -17.539590 -17.555410 -17.574399 -17.594722 -17.616207 -17.640241 -17.665232 -17.691050 -17.717605 -17.745900 -17.774808 -17.804262 -17.834572 -17.865349 -17.896544 -17.927352 -17.958476 -17.989887 -18.021518 -18.050173 -18.078818 -18.107412
16  3 -22.832596 -22.025731 -21.192032 -20.491974 -19.910738 -19.426079 -19.022805 -18.690048 -18.418271 -18.197450 -18.018155 -17.872441 -17.754335 -17.659252 -17.583710 -17.524881 -17.480060 -17.446777 -17.423296 -17.407426 -17.397741 -17.393964 -17.394394 -17.398348 -17.406483 -17.417249 -17.430286 -17.445302 -17.463395 -17.483106 -17.504227 -17.527686 -17.552311 -17.577953 -17.605544 -17.633979 -17.663163 -17.693015 -17.724269 -17.756105 -17.788451 -17.821700 -17.855419 -17.889564 -17.924172 -17.959166 -17.994514 -18.030177 -18.065460 -18.100991 -18.136741
16  4 -23.249237 -22.214723 -21.295224 -20.549346 -19.940345 -19.436667 -19.016251 -18.665270 -18.375583 -18.141041 -17.955276 -17.811299 -17.702079 -17.621156 -17.562782 -17.522036 -17.494793 -17.477790 -17.468580 -17.465233 -17.466345 -17.471138 -17.478742 -17.488648 -17.501101 -17.515353 -17.531165 -17.548337 -17.567716 -17.588324 -17.609993 -17.633904 -17.658766 -17.684436 -17.712025 -17.740349 -17.769294 -17.798780 -17.829975 -17.861660 -17.893775 -17.926921 -17.960457 -17.994338 -18.029095 -18.064164 -18.099504 -18.135081 -18.170566 -18.206188 -18.241920
16  5 -23.004842 -22.363597 -21.532995 -20.777578 -20.130041 -19.591219 -19.152476 -18.799732 -18.517624 -18.292103 -18.111554 -17.966979 -17.851646 -17.760483 -17.689529 -17.635491 -17.595821 -17.567523 -17.548784 -17.537755 -17.532850 -17.532819 -17.536456 -17.542888 -17.552245 -17.563531 -17.576330 -17.590284 -17.607253 -17.625269 -17.644070 -17.665971 -17.688618 -17.711825 -17.738091 -17.764929 -17.792194 -17.819806 -17.849888 -17.880305 -17.910992 -17.943269 -17.975797 -18.008533 -18.042778 -18.077226 -18.111828 -18.146556 -18.181189 -18.215833 -18.250461
16  6 -22.808601 -22.207014 -21.253748 -20.448528 -19.813153 -19.317555 -18.931973 -18.632661 -18.402126 -18.224471 -18.087571 -17.983268 -17.904587 -17.844526 -17.798970 -17.767373 -17.744649 -17.727703 -17.717559 -17.710434 -17.703909 -17.698738 -17.693820 -17.687605 -17.680802 -17.673795 -17.666766 -17.659706 -17.656642 -17.654986 -17.654662 -17.661032 -17.668581 -17.677421 -17.692994 -17.709509 -17.726999 -17.745405 -17.769148 -17.797589 -17.830520 -17.864354 -17.896892 -17.928467 -17.962640 -17.996413 -18.029881 -18.063155 -18.097685 -18.132105 -18.166443
16  7 -22.675391 -22.669010 -22.674776 -22.689487 -22.710728 -22.736633 -22.765677 -22.796254 -22.767320 -22.757211 -22.732829 -22.687060 -22.484783 -21.819349 -21.025130 -20.354711 -19.817693 -19.390350 -19.050134 -18.779420 -18.565128 -18.396512 -18.265006 -18.163209 -18.084635 -18.024423 -17.978674 -17.944482 -17.920179 -17.903497 -17.893011 -17.888919 -17.889031 -17.892638 -17.900990 -17.911900 -17.924993 -17.939984 -17.958198 -17.977883 -17.998854 -18.021675 -18.045523 -18.070271 -18.095466 -18.121353 -18.147840 -18.174814 -18.199412 -18.224215 -18.249144
16  8 -20.660760 -20.745779 -20.824800 -20.898522 -20.967662 -21.032903 -21.094803 -21.153143 -21.206038 -21.219175 -21.090350 -20.762542 -20.378929 -20.041278 -19.764459 -19.530384 -19.312235 -19.092752 -18.874432 -18.670270 -18.491747 -18.344426 -18.227639 -18.137074 -18.067828 -18.016316 -17.980060 -17.956199 -17.942138 -17.935359 -17.934031 -17.937543 -17.944654 -17.954523 -17.967056 -17.981137 -17.996514 -18.013094 -18.031562 -18.051251 -18.072107 -18.094559 -18.118105 -18.142673 -18.168607 -18.195460 -18.223156 -18.251634 -18.280949 -18.310927 -18.341520
16  9 -20.486895 -20.499956 -20.521859 -20.550163 -20.582736 -20.617057 -20.649716 -20.675970 -20.688484 -20.654152 -20.501748 -20.219229 -19.902970 -19.620679 -19.390432 -19.208590 -19.063608 -18.939265 -18.818270 -18.690201 -18.557000 -18.427988 -18.312421 -18.215035 -18.135782 -18.073840 -18.026915 -17.992490 -17.967810 -17.951277 -17.941256 -17.937087 -17.937047 -17.940324 -17.947849 -17.957759 -17.969728 -17.983514 -18.000399 -18.018753 -18.038398 -18.059962 -18.082568 -18.106081 -18.129930 -18.154472 -18.179618 -18.205237 -18.228053 -18.251049 -18.274147
16 10 -20.345782 -20.348368 -20.358286 -20.363513 -20.344413 -20.283433 -20.182727 -20.062571 -19.940892 -19.817251 -19.677010 -19.511379 -19.332370 -19.162115 -19.015292 -18.897039 -18.805594 -18.733771 -18.669546 -18.599603 -18.516390 -18.422323 -18.326838 -18.239253 -18.164152 -18.103753 -18.057538 -18.023937 -18.000232 -17.985105 -17.976843 -17.974307 -17.975990 -17.980999 -17.989948 -18.001163 -18.014301 -18.029117 -18.046714 -18.065667 -18.085810 -18.107684 -18.130543 -18.154219 -18.177951 -18.202313 -18.227212 -18.252539 -18.274595 -18.296796 -18.319067
16 11 -19.892510 -19.896541 -19.911328 -19.934130 -19.962808 -19.995217 -20.028030 -20.054318 -20.061607 -20.022108 -19.903319 -19.707963 -19.481499 -19.267021 -19.083137 -18.933711 -18.815927 -18.723852 -18.649204 -18.582153 -18.514198 -18.441618 -18.366723 -18.294823 -18.230336 -18.176256 -18.133371 -18.101129 -18.078195 -18.063109 -18.054509 -18.051962 -18.053518 -18.058289 -18.067285 -18.078396 -18.091259 -18.105634 -18.122902 -18.141388 -18.160954 -18.182418 -18.204817 -18.228018 -18.251583 -18.275786 -18.300533 -18.325708 -18.348352 -18.371188 -18.394128
16 12 -20.558613 -20.635815 -20.708736 -20.777741 -20.843066 -20.902953 -20.945259 -20.927187 -20.777096 -20.481104 -20.122167 -19.776179 -19.476120 -19.229178 -19.032228 -18.876924 -18.755846 -18.662684 -18.590650 -18.531776 -18.477357 -18.421625 -18.363127 -18.304260 -18.248847 -18.200297 -18.160499 -18.129980 -18.107975 -18.093750 -18.086170 -18.084005 -18.086390 -18.092572 -18.102261 -18.114752 -18.129715 -18.146855 -18.166340 -18.187510 -18.210108 -18.234336 -18.259622 -18.285823 -18.312566 -18.339907 -18.367732 -18.395931 -18.422645 -18.449500 -18.476362
16 13 -20.250707 -20.318188 -20.383400 -20.446305 -20.506935 -20.564369 -20.612071 -20.624279 -20.541198 -20.305988 -19.968843 -19.627295 -19.331019 -19.090833 -18.902719 -18.759541 -18.653046 -18.575974 -18.521711 -18.483832 -18.455917 -18.432120 -18.408337 -18.382983 -18.356833 -18.331875 -18.310083 -18.292801 -18.280687 -18.273643 -18.271253 -18.272980 -18.278198 -18.286387 -18.297015 -18.309661 -18.324088 -18.340163 -18.357877 -18.377145 -18.397883 -18.420092 -18.443480 -18.467879 -18.493205 -18.519227 -18.545839 -18.572935 -18.599450 -18.626195 -18.653165
16 14 -20.523067 -20.591315 -20.657080 -20.720298 -20.779395 -20.804714 -20.812267 -20.603818 -20.234449 -19.861422 -19.550033 -19.304714 -19.117625 -18.978047 -18.874324 -18.801029 -18.752194 -18.718827 -18.700439 -18.692596 -18.689971 -18.684803 -18.675284 -18.659582 -18.636093 -18.611613 -18.589507 -18.567890 -18.551702 -18.540709 -18.533551 -18.526100 -18.520200 -18.514969 -18.510445 -18.506321 -18.502701 -18.501466 -18.503311 -18.507816 -18.512779 -18.522907 -18.533624 -18.544932 -18.561636 -18.579077 -18.596634 -18.625421 -18.655122 -18.683391 -18.710887
16 15 -18.855919 -18.922692 -18.988134 -19.052571 -19.117193 -19.181059 -19.244372 -19.308670 -19.372586 -19.436030 -19.499353 -19.564308 -19.628846 -19.693125 -19.759385 -19.821501 -19.885353 -19.951438 -20.015970 -20.078519 -20.139330 -20.201122 -20.259512 -20.313429 -20.363064 -20.392878 -20.372821 -20.272953 -20.094808 -19.885913 -19.687619 -19.519924 -19.381426 -19.271091 -19.185401 -19.118831 -19.067929 -19.030684 -19.004374 -18.985566 -18.972703 -18.966501 -18.965709 -18.967657 -18.973196 -18.982240 -18.992566 -19.005138 -19.019990 -19.035674 -19.052161
16 16 -18.114564 -18.173546 -18.232402 -18.290892 -18.349642 -18.408788 -18.467974 -18.527695 -18.588179 -18.648618 -18.709054 -18.770587 -18.833312 -18.895789 -18.959037 -19.023010 -19.085646 -19.150107 -19.215713 -19.280467 -19.344298 -19.409611 -19.476343 -19.541359 -19.606267 -19.669393 -19.722659 -19.758905 -19.769507 -19.738713 -19.669259 -19.588059 -19.509982 -19.436220 -19.376311 -19.324925 -19.283769 -19.253613 -19.227964 -19.208698 -19.195017 -19.186194 -19.181238 -19.182711 -19.186828 -19.192698 -19.200932 -19.210140 -19.220501 -19.231991 -19.244630
18  0 -17.615406 -17.677498 -17.739830 -17.801923 -17.858828 -17.900537 -17.900733 -17.828636 -17.687421 -17.511063 -17.334755 -17.176125 -17.041924 -16.932561 -16.843136 -16.772962 -16.719368 -16.679606 -16.649190 -16.627116 -16.611261 -16.599968 -16.590825 -16.583330 -16.578845 -16.575895 -16.574745 -16.575859 -16.581263 -16.588814 -16.598122 -16.610944 -16.625595 -16.641079 -16.659996 -16.679715 -16.700322 -16.721309 -16.745036 -16.769461 -16.794351 -16.820244 -16.847407 -16.875015 -16.901705 -16.928526 -16.955634 -16.983204 -17.005875 -17.028444 -17.050773
18  1 -22.675555 -22.083618 -21.181149 -20.459753 -19.887409 -19.435038 -19.080078 -18.803874 -18.594595 -18.434623 -18.313252 -18.222049 -18.151973 -18.097477 -18.053836 -18.017696 -17.987181 -17.960947 -17.938981 -17.920987 -17.906137 -17.905023 -17.905245 -17.906563 -17.918647 -17.931434 -17.944690 -17.958341 -17.979026 -18.000172 -18.021609 -18.047305 -18.073131 -18.098958 -18.129343 -18.159629 -18.189716 -18.219557 -18.251624 -18.283511 -18.315193 -18.347363 -18.379405 -18.411305 -18.441473 -18.471519 -18.501450 -18.531189 -18.554245 -18.576970 -18.599357
