0.000000000000000000e+00	2.769589249999999936e+01
1.000000000000000000e+00	2.718301174999999859e+01
2.000000000000000000e+00	2.667013099999999781e+01
3.000000000000000000e+00	2.615725025000000059e+01
4.000000000000000000e+00	2.564436949999999982e+01
5.000000000000000000e+00	2.513148874999999904e+01
6.000000000000000000e+00	2.461860800000000182e+01
7.000000000000000000e+00	2.410572725000000105e+01
8.000000000000000000e+00	2.359284650000000028e+01
9.000000000000000000e+00	2.307996574999999950e+01
1.000000000000000000e+01	2.256708499999999873e+01
1.100000000000000000e+01	2.205420425000000151e+01
1.200000000000000000e+01	2.154132350000000073e+01
1.300000000000000000e+01	2.159118139583333473e+01
1.400000000000000000e+01	2.164103929166666518e+01
1.500000000000000000e+01	2.169089718749999918e+01
1.600000000000000000e+01	2.174075508333333318e+01
1.700000000000000000e+01	2.179061297916666717e+01
1.800000000000000000e+01	2.184047087500000117e+01
1.900000000000000000e+01	2.189032877083333162e+01
2.000000000000000000e+01	2.194018666666666562e+01
2.100000000000000000e+01	2.199004456249999961e+01
2.200000000000000000e+01	2.203990245833333006e+01
2.300000000000000000e+01	2.208976035416666406e+01
2.400000000000000000e+01	2.213961824999999806e+01
2.500000000000000000e+01	2.180482220833333074e+01
2.600000000000000000e+01	2.147002616666666341e+01
2.700000000000000000e+01	2.113523012499999965e+01
2.800000000000000000e+01	2.080043408333333232e+01
2.900000000000000000e+01	2.046563804166666500e+01
3.000000000000000000e+01	2.013084200000000124e+01
3.100000000000000000e+01	1.979604595833333391e+01
3.200000000000000000e+01	1.946124991666666659e+01
3.300000000000000000e+01	1.912645387499999927e+01
3.400000000000000000e+01	1.879165783333333195e+01
3.500000000000000000e+01	1.845686179166666818e+01
3.600000000000000000e+01	1.812206575000000086e+01
3.700000000000000000e+01	1.843549150000000125e+01
3.800000000000000000e+01	1.874891725000000164e+01
3.900000000000000000e+01	1.906234300000000204e+01
4.000000000000000000e+01	1.937576875000000243e+01
4.100000000000000000e+01	1.968919450000000282e+01
4.200000000000000000e+01	2.000262024999999966e+01
4.300000000000000000e+01	2.031604600000000005e+01
4.400000000000000000e+01	2.062947175000000044e+01
4.500000000000000000e+01	2.094289750000000083e+01
4.600000000000000000e+01	2.125632325000000122e+01
4.700000000000000000e+01	2.156974900000000162e+01
4.800000000000000000e+01	2.188317475000000201e+01
4.900000000000000000e+01	2.223223018750000080e+01
5.000000000000000000e+01	2.258128562499999958e+01
