2.384340900000000119e+01	3.485180299999999676e+01	4.352226749999999811e+01	3.444890250000000265e+01
2.354040300000000130e+01	3.425605800000000301e+01	4.577053049999999956e+01	3.530371499999999685e+01
2.312453999999999965e+01	3.301622799999999813e+01	4.541149149999999679e+01	3.855213249999999903e+01
2.283042500000000175e+01	3.197487399999999980e+01	4.533284649999999516e+01	3.068773249999999919e+01
2.268678900000000098e+01	3.040754300000000043e+01	4.470025549999999726e+01	4.094561249999999575e+01
2.248227699999999984e+01	2.965995600000000110e+01	4.328461650000000560e+01	4.376649749999999983e+01
2.233008999999999844e+01	2.873898099999999900e+01	4.303842050000000086e+01	4.111657249999999664e+01
2.208522200000000169e+01	2.855122899999999930e+01	4.198866350000000125e+01	4.479227499999999651e+01
2.172852299999999914e+01	2.796779799999999838e+01	4.142104150000000118e+01	3.991983499999999907e+01
2.173228599999999844e+01	2.773592899999999872e+01	4.086880200000000229e+01	4.299701749999999834e+01
2.174493999999999971e+01	2.750440400000000096e+01	3.982773050000000126e+01	4.410827499999999901e+01
2.144261699999999848e+01	2.729280899999999832e+01	3.911464699999999794e+01	4.017627999999999844e+01
2.150349200000000138e+01	2.685223200000000077e+01	3.822743899999999684e+01	3.769718749999999829e+01
2.164576100000000025e+01	2.665559000000000012e+01	3.716558200000000056e+01	4.111643500000000273e+01
2.187900199999999984e+01	2.604103699999999932e+01	3.575678349999999739e+01	4.145835749999999820e+01
2.172236799999999945e+01	2.560534300000000130e+01	3.445056900000000155e+01	5.239994500000000244e+01
2.184206599999999909e+01	2.498976499999999845e+01	3.319233899999999693e+01	2.991850500000000324e+01
2.194295299999999926e+01	2.462349499999999836e+01	3.191849449999999777e+01	3.060235750000000010e+01
2.160916900000000140e+01	2.400347100000000111e+01	3.082428450000000097e+01	3.795376000000000261e+01
2.175861899999999949e+01	2.337352800000000030e+01	2.932145099999999971e+01	2.837984000000000151e+01
2.170082299999999975e+01	2.283010900000000021e+01	2.835546949999999811e+01	2.675560000000000116e+01
2.176306500000000099e+01	2.267279399999999967e+01	2.671586050000000157e+01	2.949109750000000219e+01
2.157018100000000160e+01	2.218443500000000057e+01	2.640640499999999946e+01	2.641367500000000135e+01
2.154418899999999937e+01	2.196119300000000152e+01	2.554471250000000282e+01	2.478961825000000019e+01
2.177571899999999872e+01	2.154628599999999850e+01	2.478218299999999985e+01	2.897821000000000069e+01
2.197715399999999875e+01	2.137092000000000169e+01	2.446939249999999788e+01	2.812329750000000317e+01
2.190465000000000018e+01	2.100430700000000073e+01	2.386749050000000238e+01	2.205421224999999907e+01
2.193713999999999942e+01	2.067147800000000046e+01	2.320070499999999925e+01	2.137036074999999968e+01
2.196997100000000103e+01	2.018927599999999956e+01	2.244680150000000296e+01	2.171221200000000096e+01
2.202195400000000092e+01	2.001281000000000176e+01	2.170820700000000159e+01	1.991717700000000235e+01
2.194124400000000108e+01	1.989626099999999909e+01	2.136277199999999965e+01	2.111384449999999902e+01
2.179623799999999889e+01	1.958293199999999956e+01	2.060708299999999937e+01	2.307991125000000210e+01
2.190465000000000018e+01	1.951425899999999913e+01	2.074905850000000029e+01	2.222509874999999724e+01
2.197304899999999961e+01	1.966398200000000074e+01	2.051140999999999792e+01	2.119932500000000175e+01
2.201579900000000123e+01	1.941884399999999999e+01	2.035917500000000047e+01	1.863489124999999902e+01
2.211258099999999871e+01	1.925085999999999942e+01	2.007707350000000091e+01	1.837844774999999942e+01
2.217516699999999830e+01	1.923177499999999895e+01	1.958809749999999994e+01	1.854941074999999984e+01
2.214096800000000087e+01	1.898308400000000162e+01	1.939838650000000086e+01	1.906229749999999967e+01
2.238446599999999975e+01	1.906762099999999904e+01	1.916409150000000139e+01	1.735273375000000229e+01
2.232496099999999828e+01	1.894108599999999853e+01	1.894360400000000055e+01	1.786556099999999958e+01
2.242592399999999841e+01	1.871222900000000067e+01	1.847849850000000060e+01	1.649786149999999907e+01
2.245389199999999974e+01	1.853616900000000101e+01	1.839301349999999857e+01	1.897681500000000199e+01
2.260163100000000114e+01	1.854123500000000035e+01	1.846482149999999933e+01	1.410438949999999991e+01
2.263822599999999952e+01	1.856790900000000022e+01	1.819468750000000057e+01	1.658334400000000031e+01
2.257571799999999840e+01	1.837947499999999934e+01	1.767322800000000171e+01	1.521569675000000110e+01
2.281469299999999834e+01	1.821292499999999848e+01	1.770913099999999929e+01	1.589949425000000005e+01
2.271961999999999904e+01	1.813569999999999993e+01	1.730222099999999941e+01	1.384799375000000055e+01
2.332973499999999945e+01	1.791060799999999986e+01	1.719109049999999783e+01	1.478823925000000017e+01
2.332734100000000055e+01	1.785417899999999847e+01	1.710560549999999935e+01	1.555756949999999961e+01
2.361051199999999994e+01	1.734228500000000039e+01	1.574296949999999917e+01	1.513021525000000089e+01
2.363992299999999958e+01	1.729742200000000096e+01	1.530528550000000010e+01	1.769465950000000021e+01
2.366933399999999921e+01	1.712950700000000026e+01	1.532927399999999984e+01	1.196736099999999858e+01
2.377645899999999912e+01	1.709462399999999960e+01	1.553267600000000037e+01	1.102706874999999975e+01
2.407767300000000077e+01	1.686726200000000020e+01	1.524720800000000054e+01	1.307866075000000095e+01
2.411571700000000007e+01	1.707786799999999872e+01	1.495821499999999915e+01	9.573921500000000862e+00
2.442171899999999951e+01	1.680057299999999998e+01	1.466585500000000053e+01	1.119803075000000092e+01
2.460818899999999942e+01	1.665277499999999833e+01	1.473087449999999876e+01	1.615593774999999965e+01
2.494120600000000110e+01	1.671268299999999840e+01	1.486760000000000126e+01	1.205288350000000008e+01
2.489948300000000003e+01	1.648075499999999849e+01	1.442307699999999926e+01	1.128351225000000113e+01
2.485741799999999913e+01	1.649375200000000063e+01	1.449488500000000002e+01	1.333505949999999984e+01
2.501550500000000099e+01	1.638807699999999912e+01	1.433417200000000058e+01	1.607045725000000047e+01
2.520283099999999976e+01	1.638944400000000101e+01	1.387597099999999983e+01	9.488440000000000651e+00
2.526370599999999911e+01	1.627966699999999989e+01	1.404010299999999845e+01	1.256572924999999863e+01
2.517718100000000092e+01	1.617199700000000107e+01	1.391016500000000100e+01	1.162547625000000018e+01
2.545590599999999881e+01	1.618425200000000075e+01	1.375800150000000066e+01	1.213836475000000092e+01
2.563716099999999898e+01	1.613090100000000149e+01	1.373406549999999982e+01	1.094162475000000079e+01
2.570487599999999873e+01	1.608712799999999987e+01	1.352377200000000101e+01	1.248029049999999884e+01
2.592922400000000138e+01	1.601194599999999824e+01	1.365541949999999893e+01	1.436083399999999877e+01
2.573189400000000049e+01	1.581524699999999939e+01	1.369816199999999995e+01	1.085610600000000048e+01
2.570316700000000054e+01	1.576366100000000081e+01	1.371696850000000012e+01	1.367698425000000029e+01
2.587587399999999960e+01	1.588638000000000083e+01	1.343144750000000087e+01	1.059966250000000088e+01
2.571137399999999928e+01	1.577796900000000058e+01	1.305018300000000053e+01	1.034321925000000064e+01
2.590400500000000150e+01	1.572085799999999978e+01	1.312199099999999952e+01	1.213832375000000141e+01
2.595350499999999982e+01	1.563672799999999974e+01	1.315618500000000068e+01	1.230928574999999903e+01
2.603190999999999988e+01	1.552011000000000074e+01	1.289118049999999904e+01	1.427540100000000045e+01
2.614365400000000150e+01	1.553755199999999981e+01	1.306386100000000106e+01	1.248024775000000020e+01
2.609791600000000145e+01	1.549104099999999917e+01	1.295956849999999960e+01	1.085610600000000048e+01
2.616930199999999829e+01	1.538399899999999931e+01	1.257659450000000056e+01	1.102706874999999975e+01
2.622710000000000008e+01	1.548762100000000075e+01	1.286040550000000060e+01	1.222380424999999882e+01
2.632661999999999836e+01	1.535014199999999995e+01	1.249965800000000016e+01	1.248024775000000020e+01
2.640639499999999984e+01	1.523455000000000048e+01	1.269118900000000139e+01	1.384794624999999968e+01
2.640972299999999962e+01	1.518051600000000079e+01	1.253898149999999845e+01	9.061002249999999592e+00
2.650249499999999969e+01	1.525233399999999939e+01	1.223294399999999982e+01	9.061002249999999592e+00
2.631601699999999866e+01	1.526225099999999912e+01	1.265353200000000022e+01	8.291700000000000514e+00
2.654079799999999878e+01	1.520377200000000073e+01	1.241588249999999860e+01	1.376251224999999856e+01
2.664672499999999999e+01	1.513742500000000035e+01	1.221417900000000145e+01	1.179639900000000097e+01
2.640151600000000087e+01	1.501807100000000084e+01	1.234065550000000044e+01	1.299317925000000074e+01
2.645418400000000148e+01	1.489085200000000064e+01	1.219020150000000058e+01	9.402927000000000035e+00
2.674154899999999913e+01	1.489290399999999970e+01	1.186706649999999996e+01	1.136899274999999854e+01
2.697640600000000077e+01	1.469933900000000015e+01	1.222097650000000080e+01	9.830332249999999661e+00
2.679147899999999893e+01	1.476636799999999994e+01	1.204145650000000067e+01	1.478828949999999942e+01
2.681259199999999865e+01	1.461110599999999948e+01	1.209445850000000000e+01	1.410438949999999991e+01
2.692417299999999969e+01	1.475097799999999992e+01	1.192006850000000107e+01	1.367698425000000029e+01
2.688441100000000006e+01	1.467921300000000073e+01	1.218678249999999963e+01	1.008681024999999920e+01
2.708388499999999866e+01	1.472703899999999955e+01	1.190468049999999955e+01	1.042870049999999971e+01
2.730642900000000139e+01	1.454476000000000013e+01	1.192861699999999914e+01	1.102710599999999985e+01
